cust_id,label,basic_1,basic_2,basic_3,basic_4,basic_5,basic_6,basic_7,basic_8,basic_9,basic_10,basic_11,basic_12,basic_13,basic_14,basic_15,loan1_1,loan1_2,loan1_3,loan1_4,loan1_5,loan1_6,loan1_7,loan1_8,loan1_9,loan1_10,loan1_11,loan1_12,loan1_13,loan1_14,loan1_15,loan1_16,loan1_17,loan1_18,loan1_19,loan1_20,loan1_21,loan1_22,loan1_23,loan1_24,loan1_25,loan1_26,loan1_27,loan1_28,loan1_29,loan1_30,loan1_31,loan1_32,loan1_33,loan2_1,loan2_2,loan2_3,loan2_4,loan2_5,loan2_6,loan2_7,loan2_8,loan2_9,loan2_10,loan2_11,loan2_12,overdue_1,overdue_2,overdue_3,overdue_4,overdue_5,overdue_6,overdue_7,overdue_8,overdue_9,overdue_10,overdue_11,overdue_12,overdue_13,overdue_14,overdue_15,overdue_16,overdue_17,overdue_18,overdue_19,overdue_20,overdue_21,overdue_22,overdue_23,overdue_24,overdue_25,overdue_26,overdue_27,overdue_28,overdue_29,query_1,query_2,query_3,query_4,query_5,query_6,query_7,query_8,query_9,query_10,query_11
1413,0,-99,-99,-99,-99,2,2,34,0,0,2,0,0,-99,1,-99,0,1,9195,1,0,172000,280000,0,0,0,0,0,1,5639,10,3,5639,0,9195,-99,23537.666,282452,0,3,-99,0,49000,54,0,120,25.333334,3,6,0,0,10,2,5,4,5,0,0,0,4,3,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,0,0,1,0
1414,0,1,29,0,1051,1,1,26,0,0,4,0,0,13,1,-99,1.4119124,1,6183,1,1090000,45000,1090000,0,0,31,6183,0,0,0,18,2,6183,1.4119124,6183,-99,95987.914,1151855,0,2,-99,1046855,0,198,0,360,132.66667,2,1,6.0383635,0,17,11,4,2,4,5.1998477,5.9036345,0,4,11,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,9,2,2,3,0,6,3,1,0,8,1
1415,0,-99,-99,-99,-99,0,1,37,0,0,-99,0,0,-99,2,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,-99,0,0,0,0,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0
1416,0,-99,-99,-99,-99,0,1,50,0,0,-99,0,0,-99,2,-99,0,3.043531,30204,3.043531,0,16125,40000,0,0,0,0,0,3.043531,4471,9,2,4471,0,9924,-99,4544.25,54531,0,5,-99,0,3822,14,0,17,10.6,5,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,-99,-99,-99,-99,2,0,0,0,0,0,0,0,0,2,0
1417,0,-99,-99,-99,-99,2,3,30,0,0,1,0,0,-99,1,-99,0,1,12546,1,0,33780,85000,0,0,0,0,0,1,7708,10,2,7708,0,12546,-99,8685.25,104223,0,5,-99,0,45000,16.2,0,26,7.2,5,1,0,0,9,2,5,3,5,0,0,0,5,2,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,5,5,1,2,0,6,6,4,0,2,4
1418,0,1,113,0,0,1,1,30,0,0,4,0,0,36,1,-99,0,1,13433,1,0,304500,600000,0,0,0,0,0,1,9009,28,2,9009,0,13433,-99,49442.832,593314,0,2,-99,0,593314,36,0,60,33,2,1,0,0,15,2,6,5,6,0,0,0,6,2,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,3,2,1,2,0,3,2,1,0,1,2
1419,0,1,125,7665,7665,2,2,36,0,0,3,0,0,3,2,-99,1.4706849,1,46970,1,7590000,66543.5,7590000,0,0,10,40513,0.20217612,1,1483,9,2,40513,1.2685088,46970,-99,669779.7,8037356,0,8,-99,7523730,0,76.5,0,360,73.125,2,1,0.00864188,0,25,11,16,4,16,0.00043836,0.00043836,0,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,2,2,0,4,2,0,0,8,0
1420,0,1,94,950,950,1,1,45,0,0,2,0,0,4,2,-99,2.892379,1,11449,1,0,202333.33,300000,0,0,0,0,2.892379,1,7973,9,1,7973,2.0142317,11449,-99,41457.082,497485,0,3,-99,0,0,36,0,36,25,3,8,50.4864,0,19,11,18,7,18,1.2515368,4.6757054,0,18,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,9,10,1,1,0,4,4,1,0,5,3
1421,0,2,200,1604,1604,1,1,49,0,0,4,0,0,3,1,-99,0.8961097,1,5989,1,0,58822.668,100000,0,0,0,0,0.8961097,1,4195,17,1,4195,0.6276808,5989,-99,12304.667,147656,0,3,-99,0,0,11.333333,0,18,8.333333,3,2,3.427182,0,10,2,6,6,7,0.58339155,1.4769576,0,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1895,0,1,0,0,0,0,0,2,0,0,5,1,1,1,0,3,3,0,0,4,1
1422,0,-99,-99,-99,-99,2,2,30,0,0,3,0,0,-99,2,-99,0,1,2263,1,0,80000,80000,0,0,0,0,0,1,2263,3,1,2263,0,2263,-99,5754.6665,69056,1,1,-99,0,0,36,36,36,31,1,6,0,0,3,1,2,2,2,0,0,0,2,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1423,0,1,39,1087,1087,1,1,42,0,0,1,0,0,2,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,0,2,2,0,2,2,0,0,2,0
1424,0,-99,-99,-99,-99,1,1,31,0,0,5,0,0,-99,2,-99,0,1,2407,1,350000,0,350000,0,0,30,2407,0,0,0,1,1,2407,0,2407,1,27346.416,328157,0,0,1,328157,0,240,0,240,214,1,28,0,0,16,2,15,12,15,0,0,0,15,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,1,0,1,2
1425,0,-99,-99,-99,-99,1,3,34,0,0,1,0,0,-99,1,-99,0,1,29666,1,610000,30942.5,610000,0,0,30,2771,0,1,3815,63,2,3815,0,29666,-99,60177.332,722128,0,14,-99,462473,0,43.266666,0,361,26.4,2,1,0,0,19,2,6,3,6,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1
1426,0,-99,-99,-99,-99,1,1,36,0,0,4,0,0,-99,1,-99,0,1.0470023,20048,1.0470023,1310000,41800,1310000,0,0,7,7646,0,1.0782473,7303,9,4,7646,0,19148,-99,122678.5,1472142,0,7,-99,1257596,51333,71.5,0,360,51.857143,8,3,0,0,23,2,15,11,15,0,0,0,15,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7748,1,-99,0,0,0,0,0,0,0,0,20,2,2,2,0,8,7,2,0,10,2
1427,0,-99,-99,-99,-99,2,2,45,0,0,2,0,0,-99,1,-99,0,0,0,0,0,30000,30000,0,0,0,0,0,0,0,3,1,0,0,0,-99,3083.3333,37000,0,2,-99,0,0,12,0,12,11.5,2,1,0,0,4,1,3,3,3,0,0,0,3,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,0,3,137,1289,1539.3334,1,3,36,0,0,2,0,0,8,2,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,4,1,2,2,2,0,0,0,2,2,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0
1429,0,-99,-99,-99,-99,1,1,31,0,0,1,0,0,-99,1,-99,0,1,3190,1,380000,0,380000,0,0,25,3190,0,0,0,0,1,3190,0,3190,-99,29423.584,353083,0,0,-99,353083,0,240,0,240,223,1,19,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,-99,-99,-99,-99,1,0,1,1,0,1,1,0,0,1,0
1430,0,-99,-99,-99,-99,2,3,35,0,0,2,0,0,-99,1,-99,0,83.101974,227367,83.101974,0,177568,355794,0,0,0,0,0,83.101974,2736,83,2,2736,0,2736,1,30194.5,362334,0,4,1,0,105000,45.5,0,120,27.75,4,1,0,0,46,11,36,12,36,0,0,0,35,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,-99,0,0,0,0,0,0,0,0,11,0,2,2,0,6,5,0,0,7,0
1431,0,1,38,0,840,0,2,26,0,0,0,0,0,13,2,-99,0.5328571,1,1865,1,0,10525,11050,0,0,0,0,0.5328571,1,1247,7,1,1247,0.35628572,1865,-99,1353.75,16245,0,2,-99,0,0,16,0,20,10,2,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,-99,-99,-99,-99,2,0,1,1,0,2,2,0,0,2,0
1432,0,1,17,348,348,2,2,31,0,0,4,0,0,1,1,-99,7.6332183,0.9988419,18974,0.9988419,0,41437.5,60000,0,0,0,0,7.6332183,0.9988419,4689,43,2,4689,1.8863794,18996,-99,23637.084,283645,0,8,-99,0,0,12.125,0,13,8.142858,6,1,42.482357,0,8,2,5,4,5,2.1764367,3.3595977,0,5,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
1433,0,-99,-99,-99,-99,1,1,38,0,0,5,0,0,-99,2,-99,0,3.183701,63483,3.183701,0,346000,432000,0,0,0,0,0,3.183701,14514,3,2,14514,0,19940,-99,51818.25,621819,1,2,-99,0,391737,48,60,60,42,2,6,0,0,7,1,2,3,3,0,0,0,3,3,0,2,1,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,5,4,0,0,0,1,1,1,0,4,2
1434,0,-99,-99,-99,-99,0,1,46,0,0,0,0,0,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,6,1,2,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,-99,-99,-99,0,0,-99,-99,-99,-99,0,-99,2,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,0,-99,-99,-99,-99,3,3,34,0,0,4,0,0,-99,1,-99,0,0,10591,0,0,11000,11000,0,0,0,0,0,0,0,1,1,0,0,0,-99,916.6667,11000,0,1,-99,0,0,12,0,12,4,1,34,0,0,22,11,7,7,7,0,0,0,7,14,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,5
1436,0,1,108,300,300,2,2,38,0,0,5,0,0,3,1,-99,0,0,0,0,0,64500,69000,0,0,0,0,0,0,0,70,1,0,0,0,-99,10750,129000,0,2,-99,0,0,6.5,0,12,1.5,2,2,17.638666,0,17,2,11,8,11,2.284,10.32,0,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,-99,0,0,0,0,0,0,0,0,27,2,2,2,0,6,4,0,0,17,2
1437,0,1,13,1670,1670,1,2,39,0,0,3,0,0,2,1,-99,0.51892215,1,6190,1,0,10100,30000,0,0,0,0,0.51892215,1,1725,52,2,1725,0.14461078,6190,-99,7887.5835,94651,0,12,-99,0,0,13.272727,0,25,8.333333,11,1,2.140407,0,23,9,9,5,9,0.252,0.8739521,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5164,0,-99,0,0,0,0,0,0,0,0,28,0,4,4,0,8,8,0,0,13,0
1438,0,1,85,0,0,1,2,38,0,0,2,0,0,2,1,-99,0,2.2770574,82368,2.2770574,1510000,26285.715,1510000,0,0,19,7368,0,2.6037147,13089,37,4,13089,0,36173,-99,135852.5,1630230,0,11,-99,1354022,60000,66.125,0,360,43.909092,8,1,0,0,10,2,8,5,8,0,0,0,8,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,9,0,1,1,0,2,2,0,0,4,0
1439,0,1,61,0,1038,1,1,28,0,0,1,0,0,17,2,-99,1.310289,1,5667,1,0,110466.664,164000,0,0,0,0,1.310289,1,5073,12,1,5073,1.172948,5667,-99,23561.584,282739,0,4,-99,0,0,25,0,36,7.5,4,2,1.1313295,0,8,1,8,4,8,0.52,1.1313295,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,2,2,1,0,1,3
1440,0,-99,-99,-99,-99,1,1,29,0,0,4,0,0,-99,2,-99,0,1,2499,1,0,9000,20000,0,0,0,0,0,1,1855,10,1,1855,0,2499,-99,1644.6666,19736,0,3,-99,0,0,12.333333,0,13,9.333333,1,3,0,0,23,11,20,9,20,0,0,0,20,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
1441,0,-99,-99,-99,-99,2,2,35,0,0,1,0,0,-99,1,-99,0,0,0,0,0,49666.668,50000,0,0,0,0,0,0,0,14,1,0,0,0,-99,12416.667,149000,0,3,-99,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,8,1,1,1,0,2,2,1,0,2,1
1442,0,-99,-99,-99,-99,2,3,38,0,0,1,0,0,-99,1,-99,0,1,42578,1,790000,100000,790000,0,0,35,4965,0,1,33015,15,3,33015,0,42578,-99,82850.336,994204,0,3,-99,697834,33820,187,0,360,90.25,3,4,0,0,6,2,3,2,3,0,0,0,3,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,3,0
1443,0,-99,-99,-99,-99,1,1,24,0,0,-99,0,0,-99,1,-99,0,1.0372902,1669,1.0372902,0,1352.9166,7500,0,0,0,0,0,1.0372902,959,47,1,959,0,1609,-99,789.9167,9479,0,12,-99,0,0,15.25,0,36,6.0833335,4,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,-99,-99,-99,-99,7,0,0,0,0,2,2,0,0,4,0
1444,0,-99,-99,-99,-99,1,1,40,0,0,4,0,0,-99,2,-99,0,1,12490,1,799000,130000,799000,0,0,26,5116,0,1,7374,4,2,7374,0,12490,-99,70678.336,848140,0,1,-99,750640,0,156,0,300,135.5,2,7,0,0,33,11,14,10,14,0,0,0,13,18,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,7,1,1,1,0,6,3,0,0,7,1
1445,0,-99,-99,-99,-99,1,1,40,0,0,2,0,0,-99,1,-99,0,1,11208,1,750000,90000,750000,0,0,36,4607,0,1,5878,21,4,5878,0,11208,-99,80080.664,960968,0,3,-99,730968,70000,83.5,0,300,73.25,4,10,0,0,2,1,1,1,1,0,0,0,0,2,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,6,1,0,0,0,1,1,0,0,1,0
1446,0,2,153,1766,1766,1,1,36,0,0,2,0,0,7,1,-99,0.17621744,1,1945,1,0,32000,58000,0,0,0,0,0.17621744,1,1945,41,1,1945,0.17621744,1945,-99,5206.1665,62474,0,2,-99,0,0,24,0,36,23.5,2,1,0.23202717,0,11,2,6,3,6,0.18274066,0.18274066,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1808,0,-99,0,0,0,0,0,0,0,0,20,2,3,4,0,6,4,1,0,9,1
1447,0,-99,-99,-99,-99,1,1,32,0,0,2,0,0,-99,1,-99,0,1,11392,1,0,51003.75,204930,0,0,0,0,0,1,6475,49,3,6475,0,11392,-99,18845.666,226148,1,8,-99,0,0,14.25,36,36,6.5,6,3,0,0,7,2,3,3,4,0,0,0,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,19,5,3,3,0,6,5,0,0,9,3
1448,0,3,98,2853,2684,1,2,32,0,0,5,0,0,1,1,-99,1.6567775,1,16195,1,340000,81250,340000,0,0,25,2918,1.3582609,1,9413,38,2,9413,0.96296674,16195,-99,81215.336,974584,0,8,-99,332917,0,43.555557,0,240,34.77778,6,1,33.979027,0,30,2,16,8,16,2.4894118,4.937494,0,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,-99,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
1449,0,-99,-99,-99,-99,1,1,38,0,0,0,0,0,-99,1,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,19,11,15,6,17,0,0,0,17,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1450,0,-99,-99,-99,-99,1,1,25,0,0,1,0,0,-99,1,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,4,2,3,2,3,0,0,0,3,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,4,0,4,4,0,4,4,0,0,4,0
1451,0,1,7,0,0,2,2,22,0,0,3,0,0,1,1,-99,0,1.3754605,4854,1.3754605,0,5816.6665,12000,0,0,0,0,0,1.3754605,1068,14,2,1068,0,3529,-99,1553.3334,18640,0,6,-99,0,0,11,0,12,6.5,4,4,0,0,25,11,25,3,25,0,0,0,25,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,8,4,1,1,0,1,1,0,0,3,0
1452,0,-99,-99,-99,-99,2,2,42,0,0,2,0,0,-99,2,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,21,2,14,11,14,0,0,0,13,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1453,0,1,52,0,0,1,2,27,0,0,1,0,0,2,1,-99,0,1,29600,1,380000,53790.5,380000,0,0,39,2311,0,1,23819,54,2,23819,0,29600,-99,34449.75,413397,0,2,-99,318441,0,88.666664,0,240,69.333336,3,3,0,0,2,1,2,1,2,0,0,0,1,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0
1454,0,-99,-99,-99,-99,1,2,35,0,0,1,0,0,-99,1,-99,0,1,13071,1,0,27651,51000,0,0,0,0,0,1,4714,6,3,4714,0,13071,-99,3773.3333,45280,1,4,-99,0,20773,17.75,24,24,5.5,4,7,0,0,1,1,1,1,1,0,0,0,1,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,0,0,4,0
1455,0,-99,-99,-99,-99,1,2,48,0,0,0,0,0,-99,1,-99,0,1.8591019,6914,1.8591019,0,4800,19500,0,0,0,0,0,1.8591019,1317,22,1,1317,0,3719,-99,3517.8333,42214,0,15,-99,0,0,11.933333,0,20,6.3333335,5,2,0,0,9,2,3,2,3,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1,0,1,1
1456,0,-99,-99,-99,-99,1,1,26,0,0,2,0,0,-99,1,-99,0,1,49,1,0,990,990,0,0,0,0,0,1,49,2,1,49,0,49,-99,70.583336,847,0,1,-99,0,0,24,0,24,20,1,6,0,0,3,2,3,2,3,0,0,0,3,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1457,0,2,159,0,0,1,1,36,0,0,4,0,0,146,1,-99,0,1.0018744,13897,1.0018744,560000,45500,560000,0,0,49,2177,0,1.0022234,8655,15,2,8655,0,13871,-99,40967,491604,0,3,-99,374113,0,98,0,360,74.75,4,2,0,0,45,2,10,4,10,0,0,0,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2209,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,4,0
1458,0,2,31,541,541,3,3,27,0,0,5,0,0,10,1,-99,6.3344,1,15836,1,0,23525,89000,0,0,0,0,6.3344,1,2815,67,1,2815,1.126,15836,-99,18116.25,217395,0,12,-99,0,0,13.5,0,22,8.75,6,2,8.692,0,13,2,11,6,11,0.968,4.076,0,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,-99,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,2,0
1459,0,-99,-99,-99,-99,1,1,35,0,0,5,0,0,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,13,2,10,8,10,0,0,0,10,3,0,-99,0,0,0,0,0,0,0,-99,-99,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,6,1,3,3,0,5,4,1,0,6,1
1460,0,-99,-99,-99,-99,1,1,41,0,0,5,0,0,-99,1,-99,0,1.8228699,8943,1.8228699,0,31060,78000,0,0,0,0,0,1.8228699,1919,10,2,1919,0,4906,-99,11779.667,141356,0,5,-99,0,20000,16.4,0,26,9.4,5,2,0,0,8,1,8,7,8,0,0,0,8,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,2,2
1461,0,-99,-99,-99,-99,1,1,48,0,0,5,0,0,-99,2,-99,0,1,3355,1,0,30100,55200,0,0,0,0,0,1,1708,5,2,1708,0,3355,-99,3291.4167,39497,1,2,-99,0,0,19.5,36,36,12.5,2,2,0,0,11,1,9,8,9,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995,0,-99,0,0,0,0,0,0,0,0,4,2,1,1,0,1,1,0,0,1,0
1462,0,-99,-99,-99,-99,2,2,51,0,0,4,0,0,-99,1,-99,0,1,18790,1,0,28385.715,188000,0,0,0,0,0,1,5816,27,2,5816,0,18790,2,22293.084,267517,0,14,2,0,21500,16.928572,0,36,9.214286,8,2,0,0,12,2,9,7,9,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3601,0,1,0,0,0,0,0,0,0,0,20,2,0,0,0,7,7,1,0,10,1
1463,0,2,164,2952,2952,1,1,46,0,0,3,0,0,3,2,-99,0.58536583,1,7200,1,296000,209400,400000,0,0,13,4041,0.25682926,1,3159,1,3,3159,0.25682926,7200,1,52726.332,632716,1,1,1,479902,0,172,36,240,97.666664,3,26,0.91235775,0,21,2,8,6,8,0.20162602,0.23918699,0,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0
1464,0,1,92,220,220,1,1,39,0,0,4,0,0,3,1,-99,10.625909,0.99506235,23377,0.99506235,0,52880,150000,0,0,0,0,10.625909,0.99506235,11120,10,1,11120,5.0545454,23493,-99,21395,256740,0,6,-99,0,0,12,0,17,10,6,1,20.73909,0,15,2,11,5,11,10.039091,18.078182,0,11,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,10,1,-99,1,1,0,0,0,0,0,0,13,2,0,2,0,13,12,2,0,11,2
1465,0,-99,-99,-99,-99,1,2,36,0,0,5,0,0,-99,1,-99,0,1,4755,1,0,83100,150000,0,0,0,0,0,1,4625,2,2,4625,0,4755,-99,12264.25,147171,0,2,-99,0,16200,24.5,0,36,21.5,2,2,0,0,11,2,11,8,11,0,0,0,11,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,2,0
1466,0,-99,-99,-99,-99,1,1,26,0,0,4,0,0,-99,1,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,15,5,11,5,11,0,0,0,11,3,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1467,0,-99,-99,-99,-99,4,4,45,0,0,3,0,0,-99,1,-99,0,1,4159,1,0,36000,120000,0,0,0,0,0,1,1633,12,4,1633,0,4159,-99,16307.667,195692,1,6,-99,0,120000,21.6,60,60,15.8,6,2,0,0,13,2,13,7,13,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98525,0,-99,0,0,0,0,0,0,0,0,21,3,2,2,0,6,5,0,0,12,2
1468,0,-99,-99,-99,-99,1,2,33,0,0,2,0,0,-99,1,-99,0,24.646315,101321,24.646315,0,65575,242300,0,0,0,0,0,24.646315,3010,25,2,3010,0,4111,-99,8720,104640,0,4,-99,0,100400,15.333333,0,22,6.6666665,4,10,0,0,2,1,2,2,2,0,0,0,1,1,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99,0,0,0,0,0,0,0,0,6,0,0,0,0,2,2,0,0,2,0
