cust_id,loan2_1,loan2_2,loan2_3,loan2_4,loan2_5
3386,9,12,319300,96301,95706
3387,13,19,372601,226464,220047
3388,4,5,13000,10256,16857
3389,8,10,270800,62047,49448
3390,12,25,394900,241520,243931
3391,1,3,18000,17496,11462
3392,2,2,15000,14796,15578
3393,5,7,110000,66041,58455
3394,4,15,78000,20726,28352
3395,7,9,280917,256190,201376
3396,4,5,35000,14565,15663
3397,5,9,271000,249219,259365
3398,5,8,208283,36589,37808
3399,5,12,213000,153976,116116
3400,1,1,20000,21177,17424
3402,3,3,177000,31808,29760
3403,5,18,100453,68396,91999
3404,5,7,301000,2356,3182
3405,7,19,240546,184806,181619
3406,1,6,124667,95995,89121
3407,11,15,166001,24485,22470
3408,2,2,17000,12752,10209
3409,8,9,218000,146243,88944
3410,2,2,34000,12764,7038
3411,3,9,208000,18894,19941
3413,2,6,81600,39254,54210
3414,5,11,24500,24096,25212
3415,6,8,281500,5666,49149
3416,6,11,79771,66824,64396
3417,4,5,204667,73733,88402
3418,7,8,454000,204813,132455
3419,5,10,268000,46964,44048
3420,5,28,434003,155080,207933
3421,5,16,53500,0,12
3422,8,11,304761,185793,200759
3423,9,14,344000,88992,151477
3424,12,20,579045,194085,311924
3425,11,40,1239321,473844,538120
3426,3,3,88000,25749,31696
3427,5,8,178000,15809,64580
3428,2,2,21000,0,0
3429,8,12,409050,318662,314044
3430,2,12,47000,19998,10049
3431,1,2,12000,0,0
3432,6,7,244400,171611,133215
3433,8,19,360352,165535,185897
3434,8,12,390456,30686,112609
3435,5,8,196412,120513,94605
3436,7,8,74800,38699,36361
3437,8,14,186000,124821,115014
3438,10,13,178800,175822,177644
3439,2,6,231000,229187,230791
3440,4,8,55945,20369,21196
3441,8,22,229000,121363,129666
3442,6,7,64001,66990,54066
3443,3,3,80000,42683,51870
3444,3,3,76000,80,13
3445,2,5,52000,48936,33639
3446,4,14,171000,101933,124164
3447,3,4,64417,20482,27719
3448,12,22,262540,197691,196255
3449,2,4,93000,82316,83648
3450,3,3,333000,330542,330744
3451,8,13,246000,138238,147900
3452,12,21,275818,121430,128871
3453,2,2,18000,16963,14660
3454,8,14,266600,195657,47747
3455,9,12,257200,252311,185566
3456,6,8,150000,147382,138470
3457,5,15,260001,75483,112671
3458,2,2,14500,11938,12714
3459,15,27,361700,176447,181302
3460,3,4,55000,3566,2789
3461,7,17,117000,104268,104308
3462,5,8,60800,31992,24433
3463,3,7,85000,36685,31808
3464,13,23,448914,279649,315031
3465,7,27,152301,20657,32804
3466,3,6,170000,36848,27954
3467,2,2,131499,75582,68901
3468,2,3,64000,61601,51752
3469,5,5,166200,13747,51734
3470,9,17,171700,82527,49959
3471,10,25,199700,89882,99395
3472,2,3,52000,38516,19895
3473,1,2,21000,222,23507
3474,8,22,229000,174075,145759
3475,9,14,104000,64446,66633
3476,2,3,14933,223,513
3477,12,21,632509,253236,252157
3479,4,8,275330,213194,222881
3480,7,11,158954,91430,72663
3481,3,3,109900,104462,105487
3482,6,11,70121,55241,35411
3483,7,11,61795,25002,19945
3484,7,15,634499,314506,318486
3485,11,20,417819,135262,75084
3486,1,2,4000,3899,3809
3487,3,6,162000,732,14610
3488,10,27,361098,108307,148466
3489,6,9,222500,51284,81782
3490,4,6,39000,0,51
3491,5,9,405857,151057,185866
3492,2,2,43000,3783,5592
3493,5,7,183100,132770,137357
3494,4,11,27800,16065,11913
3495,1,2,6000,0,0
3496,5,9,163297,63141,83363
3497,2,3,45000,0,19278
3499,11,21,206400,181422,163441
3500,11,17,352756,266211,265562
3501,3,8,93000,58538,57942
3502,4,9,246000,213067,185400
3503,12,29,330500,295404,287890
3504,10,16,426000,298484,291466
3505,1,2,11000,11346,7772
3506,5,16,52000,2731,15736
3507,4,4,30001,24000,61517
3508,8,14,199000,102071,105164
3509,8,17,312776,168031,148064
3510,6,10,270000,154042,166165
3511,9,31,660537,256801,257742
3512,1,5,25000,4166,45645
3513,8,14,260048,192462,189125
3514,6,8,396000,242332,233755
3515,11,28,181900,49247,61150
3516,7,10,127600,104288,100869
3517,6,6,135500,68909,27742
3518,1,1,30000,18093,21770
3519,7,23,138000,119169,100183
3520,5,8,152197,15865,55055
3521,1,1,21000,103,17
3522,5,16,127000,100710,89826
3523,3,3,24000,2435,3760
3524,6,26,873000,616768,586653
3525,8,21,190000,108383,142094
3526,4,9,134000,94236,46895
3527,8,13,118000,96303,95416
3528,2,2,156700,107329,72034
3529,8,15,262000,98580,133465
3531,6,21,77178,33997,35586
3532,8,16,371561,144332,191941
3533,1,1,20000,0,0
3534,10,24,234000,72366,159607
3535,3,15,53000,52174,40012
3536,3,5,36200,12726,22475
3537,6,10,189000,121876,93243
3538,1,2,10000,0,0
3539,6,7,38000,42239,35626
3540,6,7,82600,74351,73272
3541,4,4,169400,99973,90115
3542,5,8,204778,182716,163156
3543,2,2,79000,0,0
3544,5,13,27000,9946,8465
3545,7,9,186000,127482,140413
3546,7,9,275938,300351,242844
3547,7,9,125500,51008,85903
3548,9,16,446175,161219,141467
3549,13,26,432080,340990,286685
3550,4,4,186000,127108,57592
3551,6,25,163789,85228,63120
3552,5,8,164140,16926,29394
3553,7,9,207500,81698,101376
3554,4,4,49000,32847,14065
3555,3,7,76000,131,21621
3556,5,28,142876,81420,81839
3557,6,6,106500,34209,57906
3558,2,12,40000,14244,9785
3559,8,9,292633,119596,166863
3560,4,5,121000,30000,5083
3561,2,2,43000,0,13
3562,1,2,24000,777,362
3563,5,9,115005,44480,75763
3564,3,6,238989,151552,156886
3565,1,8,20000,40000,13318
3566,8,10,131000,129052,126734
3567,1,1,71730,0,0
3568,7,17,321664,187440,116465
3569,6,8,199000,3691,5032
3570,8,23,262400,127578,111993
3571,1,1,10000,76,467
3572,3,8,33001,75016,65823
3573,8,15,879000,594790,616656
3574,5,7,159349,143568,152866
3575,5,6,100300,60034,64138
3576,7,11,238100,209134,212808
3577,2,14,315556,237761,208989
3578,2,3,78000,30361,27389
3579,5,7,112000,0,66762
3580,4,5,160000,57957,77448
3581,2,11,101000,740,123
3582,2,13,18000,13110,7540
3583,3,3,62000,6254,3461
3584,1,9,15000,0,7097
3585,12,17,568446,200970,235205
3586,4,21,497000,121961,130169
3587,6,11,121452,67912,60198
3588,10,35,197300,91078,100353
3589,5,15,170207,189961,197388
3590,5,5,138800,2044,29520
3591,5,20,21000,17159,15353
3592,8,13,208830,98974,123764
3593,6,24,172421,57365,142198
3594,12,18,427900,315698,292629
3595,4,6,123000,0,47365
3596,4,5,39600,0,1998
3597,1,5,50000,6227,26315
3598,7,20,564808,203075,229371
3599,1,2,10000,620,3626
3600,5,8,121000,98140,97817
3601,7,21,294500,151873,144857
3602,8,19,142000,35659,59006
3603,3,3,62000,9986,39134
3604,5,10,134000,44549,52234
3605,5,6,186000,174338,122707
3606,7,19,398000,250932,253171
3607,10,24,241000,111512,170327
3608,7,10,239500,114789,102995
3609,9,24,670000,605952,410602
3610,9,28,307910,227349,209555
3611,7,16,441500,82618,124613
3612,3,4,120000,92514,68444
3613,6,10,259500,47927,55848
3614,7,11,447167,64421,79093
3615,4,5,85000,971,4543
3616,6,8,104896,74520,79702
3617,8,32,119000,111751,111715
3618,1,1,100000,1915,1916
3619,10,12,144000,66197,131112
3620,4,11,75083,5184,84716
3621,1,1,1000,0,58
3622,9,14,279227,4741,8638
3623,6,7,146000,145485,152982
3624,9,11,218000,110725,93494
3625,7,11,220000,141329,93136
3626,8,11,197000,3179,847
3627,8,18,590400,203236,58971
3628,9,12,302000,246291,225024
3629,3,4,182000,102627,104780
3630,6,7,91000,108985,128150
3631,8,10,149600,144004,144961
3632,4,5,327000,133220,107988
3633,6,8,306000,260727,221153
3634,9,26,228000,37996,112300
3635,2,2,21000,9345,4448
3636,5,24,183000,8754,24307
3637,11,24,696000,367443,340892
3638,1,11,20000,19998,6662
3640,1,2,26900,4170,10075
3641,9,10,150000,106562,98150
3642,1,4,48000,7713,2297
3643,4,6,209000,10149,17513
3644,6,16,80000,58415,61807
3645,2,3,34000,32893,19932
3646,5,10,132542,111585,109369
3647,2,12,50000,13467,9951
3648,5,10,62100,39052,24946
3649,4,6,120001,30243,26372
3650,4,6,63000,278,4625
3652,6,13,563000,500604,523200
3653,3,14,216000,30318,18814
3655,7,9,266600,150548,148525
3656,5,7,272500,133358,121577
3657,2,2,55000,54974,51474
3658,4,7,40500,25408,23260
3659,2,2,45000,43779,38672
3660,6,17,125000,139893,82324
3661,13,33,480153,345405,327116
3662,3,13,53000,26990,25770
3663,1,1,25000,0,0
3664,2,3,71500,1439,2288
3665,2,2,17000,13498,3707
3666,3,13,49000,4371,2391
3668,9,23,287810,62867,102821
3669,4,14,157000,131476,93631
3670,10,12,435300,305093,247985
3671,9,16,214200,80837,130689
3672,6,10,238000,162631,131312
3673,7,10,111333,50684,14892
3674,8,15,51000,47606,45713
3675,5,7,124000,98485,131446
3676,4,6,101667,64640,65840
3677,4,7,135166,13578,11309
3678,1,10,20000,3704,4762
3679,5,5,114000,50665,47926
3680,5,5,113000,30826,39314
3681,6,9,599000,128075,110473
3682,7,10,156000,16674,25965
3683,10,18,610000,571499,453841
3684,8,20,170121,39121,75331
3685,3,5,44000,1115,985
3686,1,2,20000,0,0
3687,5,23,144500,122423,113428
3688,1,1,30000,30811,25840
3689,4,7,17500,6439,6382
3690,2,2,5400,0,30
3691,7,14,203061,199685,194756
3693,5,9,232000,201568,132430
3694,9,24,393055,238017,169837
3695,1,1,13000,0,0
3696,2,3,26000,14147,13166
3697,3,16,14000,8563,6460
3698,7,10,204382,162777,154017
3699,6,10,127556,125767,117180
3700,6,22,367545,132752,179380
3701,9,18,176220,140786,126736
3702,5,11,91207,66996,76885
3703,11,21,470015,226196,230535
3704,2,2,29000,0,0
3705,2,2,20010,0,16833
3706,5,8,153544,94768,84031
3707,7,23,494000,307593,257736
3708,11,27,163300,126531,123625
3709,1,1,3600,1789,40000
3710,2,4,80000,46300,36154
3711,2,3,120000,39532,78815
3712,7,11,295000,312172,205739
3713,1,1,20000,0,743
3714,1,1,7000,724,1975
3715,8,13,293000,150996,65994
3716,4,9,124000,30007,19732
3717,5,29,63000,6686,2780
3718,9,10,188500,184272,184356
3719,1,2,5000,0,0
3720,3,3,60000,30665,24853
3722,2,3,50000,0,0
3723,4,4,65000,66008,57716
3724,3,4,77000,29927,30243
3725,5,17,62967,62457,59113
3726,10,20,137370,63761,69234
3727,6,18,111500,60270,71836
3728,2,4,190528,65447,101026
3729,6,15,134000,83803,60975
3730,9,14,167400,129746,105488
3731,6,14,513375,222257,138576
3732,6,11,385000,210350,190982
3733,7,9,255300,170269,180927
3734,6,14,257615,125910,135529
3735,3,3,26000,12303,7941
3736,4,11,152000,104893,112670
3737,4,17,58010,0,4576
3738,4,7,184000,241589,226281
3739,9,22,157000,136219,147026
3740,5,19,48000,6093,16334
3742,5,5,59600,59662,53567
3743,6,9,518039,107829,207027
3744,3,3,60000,30043,36364
3745,5,20,167501,118145,96740
3746,6,19,293734,16979,47450
3747,12,21,422837,223949,248215
3748,9,19,311667,259566,214878
3749,8,11,320899,184939,188402
3750,1,1,20000,0,0
3751,6,12,38000,19794,18312
3752,6,8,221125,81075,103383
3753,1,1,5000,0,0
3754,4,7,386927,12031,10109
3755,3,6,97333,44153,27545
3756,7,14,564481,206807,38822
3757,3,24,225000,101602,103210
3758,11,15,231900,204588,201775
3759,2,4,18000,16879,10952
3760,12,27,842944,414723,347730
3761,7,9,145605,37039,47523
3762,8,18,516667,281325,132366
3763,8,12,231000,98171,166615
3764,1,3,50000,30035,15018
3765,4,6,96600,54996,66733
3766,9,11,319182,253944,204332
3767,5,5,48400,29924,28543
3768,4,9,97000,0,0
3769,3,21,84000,64404,77236
3770,11,19,231430,65359,58660
3771,5,8,162000,717,8559
3772,4,9,96000,84611,69489
3773,6,14,177000,29275,64618
3774,7,20,194300,54792,59113
3775,10,25,135000,131181,114910
3776,7,24,90500,51900,32389
3777,5,6,83000,39691,48277
3778,6,9,146597,47597,48986
3779,6,10,73000,70401,66391
3780,4,7,98500,30539,35921
3781,5,7,93700,65643,56964
3782,6,8,126600,76599,37027
3783,3,3,89500,8,22339
3784,4,5,139000,21602,36243
3785,8,10,58700,48996,48904
3786,5,5,96469,71050,53878
3787,5,6,76001,75430,46839
3788,6,20,72161,2,941
3789,4,4,30000,0,0
3790,10,21,458302,271300,189939
3791,6,16,67750,0,0
3792,7,13,152500,120380,56817
3793,2,2,40000,7473,4553
3794,4,6,51000,32088,31279
3795,5,7,105250,81642,76211
3796,7,18,477452,341463,288666
3797,5,10,284000,263557,215950
3798,2,2,34000,21094,17580
3799,2,4,43000,7589,2277
3800,3,5,141290,68464,54095
3801,1,1,40000,41693,45027
3802,9,11,335877,83063,85471
3803,2,17,40500,12249,6879
3804,5,18,140000,77746,115585
3805,5,16,46000,4143,6720
3806,9,14,510150,76756,234162
3807,11,18,290000,212446,212875
3808,5,9,330602,108842,146849
3809,4,28,82000,13111,7137
3810,4,5,33000,20112,19029
3811,7,13,176600,62957,55859
3812,7,9,159200,139456,146234
3813,7,16,163800,68116,92372
3814,1,3,15000,15090,7439
3815,3,4,203561,135571,133236
3816,2,12,80000,71533,74979
3817,4,7,216000,75460,106729
3818,1,1,4500,4165,4147
3819,5,8,180000,125377,86574
3820,5,16,47700,42454,32599
3821,3,6,157000,76723,80311
3822,5,15,252000,7996,15767
3823,4,6,159500,150502,111945
3824,4,17,155500,113915,107013
3825,5,8,316549,32604,31197
3826,6,10,164000,54233,163052
3827,8,16,240000,13550,13753
3828,8,14,418500,275610,249308
3829,11,17,539685,255524,241301
3830,8,17,338400,307035,318047
3832,11,21,1168800,684197,934303
3833,5,6,81000,30321,33086
3834,5,6,95000,58585,53580
3835,5,16,142000,91887,80581
3836,14,34,416500,185122,157633
3837,5,6,440389,428420,232377
3838,3,4,75000,0,1479
3839,5,8,134475,75576,113206
3840,1,1,9000,388,3186
3841,10,17,169093,106378,86721
3842,3,7,65000,35909,22714
3843,9,33,227789,166172,137904
3844,12,28,207000,178296,163667
3845,5,18,120000,110599,110683
3846,6,8,194000,70005,30274
3847,9,30,248602,131696,155487
3848,2,6,44059,312,974
3849,3,9,144439,90438,57399
3850,1,2,3000,0,0
3851,14,26,300269,142233,149985
3852,4,6,390000,83028,97147
3853,6,17,178000,133441,146738
3854,13,31,948499,150985,77707
3855,3,15,94000,25470,9841
3856,4,17,154000,53689,98747
3857,10,14,435196,111239,100435
3858,7,17,166458,138908,108090
3859,3,16,105800,35022,28571
3860,8,9,92500,80007,101078
3861,4,4,40000,21962,19788
3862,4,5,141900,7560,11726
3863,7,10,233000,82774,87321
3864,1,1,100,26882,6674
3865,3,4,55000,27895,23615
3866,2,2,69000,41283,56886
3867,2,12,10000,4626,3038
3868,11,17,486970,388000,352176
3869,2,12,57000,50000,53033
3870,3,3,150000,150156,149710
3871,3,4,30000,0,672
3872,17,41,575016,314747,328325
3873,8,17,214000,168697,188128
3875,9,32,248000,40484,28521
3876,6,23,81400,77405,83847
3877,8,22,221000,114892,138122
3878,4,6,33000,71,1221
3879,4,7,130000,67898,40982
3880,10,17,783000,338927,338204
3881,6,7,105000,99853,84268
3882,9,16,302700,8303,8569
3884,7,9,186500,77225,80103
3885,1,1,0,0,0
3886,1,2,10000,246,1466
3887,9,9,255500,221685,220447
3888,6,13,211000,55729,74191
3889,3,7,434439,59531,61246
3890,5,14,57000,51795,52963
3891,3,10,476820,13394,73594
3892,11,18,241833,148014,147569
3893,5,6,40200,9699,10091
3894,1,1,18000,0,0
3895,8,16,159000,17697,21593
3896,9,15,494300,72357,79739
3897,14,21,559424,8052,2952
3898,2,2,49000,0,617
3899,8,22,97000,67689,65851
3900,6,18,86500,66463,70913
3901,3,14,49000,0,9002
3902,7,24,129000,34664,51537
3904,1,1,22000,0,0
3905,6,10,116250,42767,63017
3906,4,4,23000,3417,1063
3907,5,7,175800,108188,80075
3908,3,10,85531,3890,2112
3909,2,14,29639,3689,7827
3910,2,12,154533,106680,87584
3911,1,5,42000,0,0
3912,8,20,188000,160845,145521
3913,1,1,124532,3223,1649
3914,5,5,83000,24134,11997
3915,11,16,225500,291070,298701
3916,5,17,157500,138433,108106
3917,4,5,21000,10811,7613
3918,4,14,144000,131912,129979
3919,4,5,35917,2702,2687
3920,8,18,214295,107977,110512
3921,5,8,117000,39692,15941
3922,5,9,238000,101965,137373
3923,2,11,103059,69509,36626
3924,10,22,662000,191338,214341
3925,5,7,65500,53230,63214
3926,5,11,98000,8475,8475
3927,2,3,6000,0,0
3928,9,21,449721,258880,234435
3929,3,5,65000,33620,22424
3930,6,19,167750,105004,98677
3931,11,23,594302,489860,497923
3932,6,10,233000,113660,94013
3933,4,10,307700,297613,191564
3934,11,25,329000,67077,55751
3935,10,21,512522,266747,298199
3936,5,17,202667,181491,140544
3937,2,2,83000,26934,25705
3938,10,18,304979,104068,137295
3939,1,3,20000,9890,7843
3940,8,31,154000,86979,91144
3941,8,15,612825,207073,142653
3942,5,18,360374,149050,164100
3943,1,3,30000,1292,5459
3944,4,27,30000,22409,26017
3945,2,14,52890,42488,38516
3946,3,3,124500,113500,110923
3947,2,4,136000,104476,100952
3948,1,1,5000,15,12
3950,6,19,186291,0,10914
3951,5,6,52000,21958,15901
3952,2,2,30833,0,10046
3953,4,9,193100,159649,160271
3954,12,30,247801,175306,175539
3955,1,2,12000,5718,4092
3956,8,9,231000,160516,112179
3957,10,12,315300,67611,78021
3958,1,1,2000,0,49
3959,4,6,83000,30867,35286
3960,3,4,75000,52668,55986
3961,3,4,78161,0,26488
3962,1,2,10000,0,25769
3963,2,5,40000,7859,49370
3964,4,8,50333,35375,19202
3965,3,14,56000,387,478
3966,4,6,136000,59352,50596
3967,5,15,86000,50537,30186
3968,2,3,386000,0,6507
3969,11,21,427095,48675,217677
3970,12,29,577833,115007,123012
3971,1,1,3000,740,1411
3972,7,11,82000,63400,63437
3973,1,3,29000,0,14631
3974,9,11,146501,44114,48339
3975,8,20,221612,26974,23638
3976,4,5,115781,36105,25499
3977,8,31,128600,105000,47278
3978,8,11,171000,125068,112804
3979,10,41,379633,179489,299016
3981,7,25,217000,130012,127972
3982,6,8,71000,57105,58159
3983,1,2,34000,0,6167
3984,4,13,111300,34300,36874
3985,5,7,284000,160789,94894
3986,4,16,94500,104076,82612
3987,7,20,70095,55843,51418
3988,2,8,40000,14913,9805
3989,3,6,99000,45,26264
3990,9,17,351000,198344,218556
3991,1,1,40000,1701,11983
3992,1,1,7000,5733,6438
3993,7,10,331000,72014,63156
3994,5,9,207000,148377,123885
3995,7,9,1213000,849875,730163
3996,2,5,36000,3626,5810
3997,2,3,114000,3547,3547
3998,6,10,330900,316453,265162
3999,10,26,336217,203578,225427
4000,10,24,436500,418082,408729
4001,7,10,580667,377857,277902
4002,13,34,285471,270622,149799
4003,4,5,20000,410,505
4004,1,1,2000,20,7
4005,8,14,195193,96434,97868
4006,5,17,772863,71620,112935
4007,5,11,263580,87383,78254
4008,5,20,26991,26416,32100
4009,10,17,707498,451987,402657
4010,5,21,75000,57865,61179
4011,5,5,369500,93406,63075
4012,5,13,149967,52232,50545
4013,11,14,373193,166414,162074
4014,4,6,40000,39820,30288
4015,5,5,125278,90537,101788
4016,11,23,467000,97309,138031
4017,10,17,261000,15505,9001
4018,1,9,10000,6507,3773
4019,3,9,102000,55168,122043
4020,4,9,110000,82849,89996
4021,4,6,113000,108875,108096
4022,4,5,70000,7000,4606
4023,4,4,112000,16667,57582
4024,2,3,75000,30214,35116
4026,3,8,19100,11128,16887
4027,4,7,169000,6029,5247
4028,7,22,479700,336878,131989
4030,2,3,177000,43213,67497
4031,9,17,650400,558023,550680
4032,5,7,34200,9023,20966
4033,3,6,370000,3347,74531
4034,7,13,274000,230764,239874
4035,4,5,25000,15083,10696
4036,7,10,393400,147818,168692
4037,9,15,233000,118098,116706
4038,8,22,386300,269514,235703
4039,3,5,45000,31345,31065
4040,2,3,57000,0,11150
4041,2,3,63000,26494,6032
4042,2,3,27000,22100,22100
4043,1,2,10000,0,4
4044,5,9,172800,161143,100881
4045,4,25,53000,8675,17045
4046,4,9,42200,168,3230
4047,3,5,45000,15080,13783
4048,3,7,102438,12198,14668
4049,11,22,501000,7937,34989
4050,2,26,60000,18006,7370
4051,2,2,12000,8368,8497
4052,6,19,457000,307724,310397
4053,3,4,38000,374,329
4054,4,15,37154,107415,63826
4055,7,18,587142,286121,344034
4056,7,21,265000,195442,173969
4057,6,23,477403,181582,194612
4058,4,8,369000,227036,250876
4059,5,15,512000,32501,13071
4060,6,10,64500,61522,56199
4061,7,13,121000,85239,70441
4062,5,7,82500,64188,46909
4063,8,9,237179,171564,142360
4064,8,12,217697,75377,42519
4065,2,4,81333,62874,53236
4067,11,21,1110119,741460,362896
4068,3,22,157000,69039,191658
4069,4,7,199000,1061,59894
4070,6,8,112500,100960,107560
4071,3,9,40000,0,0
4072,4,5,65000,57549,54696
4073,8,21,250783,213994,191775
4074,9,21,243501,123000,53817
4075,7,8,107400,54983,55059
4076,13,24,553891,348519,341947
4077,9,10,166500,155918,154807
4078,2,3,21000,0,0
4079,2,2,49000,0,326
4080,9,13,112900,103741,69454
4081,4,4,22000,3433,1574
4082,3,3,37000,0,0
4083,13,34,417000,45053,63277
4084,1,1,5000,0,2114
4085,3,3,41000,27990,16421
4086,7,20,73597,60392,50313
4087,1,11,6000,0,0
4088,7,16,267000,122433,120633
4089,7,10,188000,176050,174575
4090,9,11,368889,343415,362690
4091,11,15,276000,159397,153056
4092,4,15,176000,51096,26554
4093,5,6,763000,73578,54471
4094,1,11,10000,8754,4726
4095,6,15,78000,50041,50898
4097,6,18,101000,39084,41082
4098,4,8,139000,30219,92299
4099,5,7,104500,71661,32824
4100,2,12,14000,13811,12721
4101,2,4,40000,0,0
4102,12,24,770105,430844,367634
4103,6,17,101000,92601,72279
4104,6,11,132400,71077,81366
4105,5,36,327599,210391,224371
4106,1,11,52000,1239,1465
4107,11,24,146500,144300,145111
4108,1,2,55000,49793,39043
4109,6,6,141300,33766,48967
4110,9,13,226000,121800,66835
4111,5,10,110240,15790,14442
4112,11,25,223500,136214,72020
4113,7,7,151000,145402,144468
4114,9,13,317333,145719,136834
4115,8,16,193600,163647,143911
4116,5,6,344600,271729,292218
4117,5,6,222000,208950,244264
4118,5,7,221000,143402,140714
4120,12,29,550864,208324,224840
4121,7,24,206010,111915,119769
4122,6,11,85446,48958,62538
4123,4,15,665000,142607,117405
4124,6,10,65000,70311,65678
4125,1,1,18000,0,0
4126,2,5,20000,7253,3602
4127,3,14,94000,28135,5746
4128,9,20,221534,79618,66717
4129,5,10,187058,135092,136651
4130,8,22,426000,69208,36786
4131,12,31,206000,72782,90951
4132,7,12,447000,129296,89271
4133,3,5,69000,45803,30331
4134,4,6,188000,124221,129561
4135,1,4,20000,30937,38678
4136,3,8,39000,19979,56673
4137,7,9,200030,202769,200820
4138,5,33,516611,280342,304121
