cust_id,basic_1,basic_2,basic_3
4618,39,1.0,20.0
4619,48,1.0,40.0
4620,48,1.0,91.0
4621,50,2.0,30.0
4622,33,2.0,20.0
4623,46,1.0,60.0
4624,40,1.0,99.0
4625,43,1.0,99.0
4626,37,1.0,60.0
4627,29,2.0,40.0
4628,25,1.0,99.0
4629,43,1.0,91.0
4630,44,1.0,60.0
4631,53,1.0,91.0
4632,33,1.0,20.0
4633,28,1.0,30.0
4634,32,2.0,40.0
4635,45,2.0,99.0
4636,44,2.0,30.0
4637,46,1.0,91.0
4638,35,1.0,30.0
4639,44,1.0,20.0
4640,48,1.0,30.0
4641,42,1.0,20.0
4642,47,1.0,30.0
4643,47,1.0,30.0
4644,40,1.0,60.0
4645,36,2.0,60.0
4646,43,1.0,40.0
4647,47,1.0,20.0
4648,45,1.0,30.0
4649,53,2.0,30.0
4650,37,1.0,60.0
4651,50,2.0,30.0
4652,41,2.0,40.0
4653,37,2.0,60.0
4654,51,1.0,60.0
4655,44,2.0,20.0
4656,40,1.0,30.0
4657,40,2.0,40.0
4658,38,1.0,30.0
4659,49,1.0,99.0
4660,34,1.0,60.0
4661,34,2.0,60.0
4662,38,1.0,30.0
4663,47,1.0,20.0
4664,49,1.0,99.0
4665,55,1.0,30.0
4666,30,1.0,90.0
4667,34,1.0,60.0
4668,34,2.0,60.0
4669,49,1.0,99.0
4670,45,2.0,20.0
4671,51,1.0,30.0
4672,42,1.0,30.0
4673,51,1.0,40.0
4674,38,1.0,91.0
4675,40,1.0,
4676,45,1.0,91.0
4677,50,1.0,30.0
4678,49,1.0,60.0
4679,56,2.0,91.0
4680,39,1.0,20.0
4681,29,1.0,60.0
4682,34,2.0,60.0
4683,37,1.0,20.0
4684,54,1.0,91.0
4685,40,2.0,60.0
4686,49,1.0,91.0
4687,44,1.0,60.0
4688,37,1.0,60.0
4689,53,1.0,30.0
4690,46,1.0,91.0
4691,32,1.0,20.0
4692,46,2.0,30.0
4693,47,1.0,60.0
4694,31,1.0,30.0
4695,38,2.0,20.0
4696,30,2.0,20.0
4697,48,2.0,20.0
4698,45,2.0,60.0
4699,51,1.0,99.0
4700,34,1.0,40.0
4701,49,1.0,20.0
4702,47,1.0,60.0
4703,46,1.0,30.0
4704,43,1.0,20.0
4705,30,2.0,90.0
4706,40,1.0,91.0
4707,38,1.0,90.0
4708,39,1.0,99.0
4709,40,1.0,20.0
4710,51,1.0,10.0
4711,57,2.0,99.0
4712,51,2.0,40.0
4713,28,1.0,20.0
4714,50,1.0,40.0
4715,42,1.0,99.0
4716,49,2.0,40.0
4717,46,1.0,60.0
4718,51,1.0,30.0
4719,48,1.0,60.0
4720,38,1.0,99.0
4721,46,1.0,90.0
4722,35,1.0,60.0
4723,45,2.0,91.0
4724,36,2.0,20.0
4725,54,1.0,91.0
4726,46,1.0,20.0
4727,39,2.0,30.0
4728,38,1.0,30.0
4729,47,1.0,30.0
4730,31,2.0,20.0
4731,33,2.0,60.0
4732,52,2.0,20.0
4733,42,1.0,99.0
4734,31,1.0,30.0
4735,46,1.0,40.0
4736,36,1.0,30.0
4737,39,1.0,30.0
4738,37,1.0,60.0
4739,46,1.0,30.0
4740,47,1.0,91.0
4741,41,1.0,20.0
4742,39,1.0,30.0
4743,43,1.0,30.0
4744,35,1.0,91.0
4745,40,1.0,91.0
4746,26,1.0,20.0
4747,31,1.0,91.0
4748,34,1.0,30.0
4749,27,1.0,60.0
4750,53,2.0,20.0
4751,43,1.0,60.0
4752,30,2.0,30.0
4753,32,1.0,30.0
4754,48,2.0,30.0
4755,38,1.0,99.0
4756,43,1.0,40.0
4757,28,1.0,30.0
4758,38,2.0,30.0
4759,34,2.0,40.0
4760,34,1.0,30.0
4761,50,1.0,40.0
4762,50,2.0,91.0
4763,35,2.0,20.0
4764,45,2.0,60.0
4765,46,1.0,20.0
4766,49,1.0,20.0
4767,24,1.0,30.0
4768,52,1.0,20.0
4769,41,1.0,91.0
4770,33,1.0,30.0
4771,42,2.0,91.0
4772,36,2.0,30.0
4773,36,2.0,30.0
4774,38,1.0,60.0
4775,44,1.0,40.0
4776,39,1.0,60.0
4777,51,1.0,30.0
4778,43,1.0,40.0
4779,35,1.0,91.0
4780,47,2.0,60.0
4781,27,1.0,30.0
4782,47,2.0,30.0
4783,53,1.0,30.0
4784,35,1.0,20.0
4785,40,2.0,40.0
4786,32,1.0,30.0
4787,43,2.0,91.0
4788,40,1.0,30.0
4789,35,1.0,99.0
4790,40,2.0,40.0
4791,34,1.0,20.0
4792,31,1.0,30.0
4793,38,2.0,99.0
4794,37,1.0,20.0
4795,54,1.0,91.0
4796,41,2.0,91.0
4797,43,2.0,20.0
4798,53,1.0,91.0
4799,48,1.0,20.0
4800,37,2.0,60.0
4801,54,1.0,91.0
4802,37,1.0,20.0
4803,39,1.0,30.0
4804,48,1.0,10.0
4805,54,1.0,60.0
4806,51,2.0,60.0
4807,38,2.0,20.0
4808,42,1.0,40.0
4809,38,1.0,99.0
4810,40,2.0,30.0
4811,60,1.0,60.0
4812,36,1.0,60.0
4813,41,1.0,20.0
4814,36,1.0,30.0
4815,56,2.0,20.0
4816,41,1.0,30.0
4817,55,2.0,60.0
4818,38,1.0,20.0
4819,43,1.0,40.0
4820,35,1.0,20.0
4821,43,1.0,99.0
4822,49,1.0,99.0
4823,42,1.0,40.0
4824,40,1.0,60.0
4825,45,2.0,20.0
4826,35,1.0,60.0
4827,45,1.0,91.0
4828,46,1.0,91.0
4829,33,1.0,30.0
4830,34,1.0,40.0
4831,46,1.0,99.0
4832,50,1.0,40.0
4833,54,2.0,60.0
4834,53,1.0,20.0
4835,47,1.0,40.0
4836,56,1.0,91.0
4837,51,1.0,90.0
4838,26,1.0,90.0
4839,46,2.0,30.0
4840,26,2.0,20.0
4841,35,2.0,60.0
4842,42,1.0,60.0
4843,39,1.0,99.0
4844,28,1.0,60.0
4845,45,1.0,30.0
4846,45,1.0,30.0
4847,40,1.0,20.0
4848,30,1.0,99.0
4849,47,1.0,90.0
4850,43,2.0,20.0
4851,39,1.0,60.0
4852,49,1.0,60.0
4853,38,1.0,60.0
4854,39,2.0,20.0
4855,33,1.0,40.0
4856,44,1.0,60.0
4857,55,1.0,91.0
4858,48,1.0,10.0
4859,45,1.0,40.0
4860,28,1.0,30.0
4861,45,1.0,99.0
4862,35,1.0,30.0
4863,38,1.0,91.0
4864,44,1.0,60.0
4865,46,2.0,60.0
4866,40,1.0,20.0
4867,49,1.0,99.0
4868,51,1.0,30.0
4869,44,2.0,30.0
4870,44,2.0,90.0
4871,35,1.0,30.0
4872,37,1.0,30.0
4873,40,2.0,60.0
4874,43,2.0,40.0
4875,54,1.0,30.0
4876,54,2.0,30.0
4877,40,1.0,99.0
4878,42,1.0,91.0
4879,28,1.0,30.0
4880,42,1.0,91.0
4881,46,1.0,30.0
4882,28,2.0,30.0
4883,49,2.0,30.0
4884,34,1.0,20.0
4885,27,1.0,60.0
4886,43,1.0,20.0
4887,40,2.0,60.0
4888,39,1.0,60.0
4889,43,1.0,60.0
4890,43,1.0,40.0
4891,49,2.0,60.0
4892,42,2.0,60.0
4893,35,1.0,20.0
4894,39,2.0,30.0
4895,50,1.0,10.0
4896,45,1.0,40.0
4897,51,2.0,99.0
4898,44,1.0,40.0
4899,45,1.0,91.0
4900,41,1.0,20.0
4901,28,1.0,30.0
4902,44,1.0,30.0
4903,50,1.0,30.0
4904,47,1.0,30.0
4905,46,1.0,60.0
4906,41,1.0,20.0
4907,44,1.0,20.0
4908,43,2.0,60.0
4909,34,2.0,20.0
4910,30,2.0,40.0
4911,29,2.0,20.0
4912,32,1.0,20.0
4913,38,1.0,99.0
4914,31,1.0,99.0
4915,51,1.0,30.0
4916,54,1.0,99.0
4917,37,1.0,40.0
4918,46,1.0,60.0
4919,50,1.0,40.0
4920,51,2.0,40.0
4921,41,2.0,60.0
4922,32,1.0,20.0
4923,35,2.0,20.0
4924,55,1.0,91.0
4925,31,2.0,60.0
4926,49,1.0,30.0
4927,48,1.0,60.0
4928,46,2.0,20.0
4929,48,1.0,30.0
4930,49,1.0,40.0
4931,38,2.0,60.0
4932,51,2.0,99.0
4933,50,1.0,90.0
4934,51,1.0,30.0
4935,27,1.0,20.0
4936,32,1.0,30.0
4937,40,1.0,20.0
4938,37,1.0,20.0
4939,56,1.0,20.0
4940,39,1.0,30.0
4941,37,1.0,90.0
4942,28,1.0,20.0
4943,34,1.0,30.0
4944,52,1.0,90.0
4945,33,1.0,99.0
4946,50,1.0,60.0
4947,36,2.0,99.0
4948,54,1.0,20.0
4949,32,1.0,30.0
4950,55,2.0,30.0
4951,35,1.0,30.0
4952,29,1.0,20.0
4953,35,1.0,20.0
4954,41,1.0,30.0
4955,41,1.0,91.0
4956,41,2.0,91.0
4957,54,1.0,10.0
4958,34,1.0,30.0
4959,35,1.0,20.0
4960,34,1.0,30.0
4961,56,1.0,91.0
4962,41,1.0,40.0
4963,30,1.0,20.0
4964,31,1.0,60.0
4965,39,1.0,20.0
4966,35,2.0,60.0
4967,40,1.0,30.0
4968,31,1.0,60.0
4969,49,1.0,30.0
4970,55,1.0,99.0
4971,31,1.0,30.0
4972,51,1.0,99.0
4973,38,2.0,91.0
4974,40,1.0,20.0
4975,32,1.0,60.0
4976,30,1.0,60.0
4977,45,1.0,99.0
4978,46,1.0,30.0
4979,53,1.0,90.0
4980,41,2.0,60.0
4981,50,2.0,40.0
4982,41,1.0,40.0
4983,41,1.0,60.0
4984,50,2.0,60.0
4985,40,2.0,30.0
4986,39,1.0,20.0
4987,50,2.0,30.0
4988,41,1.0,99.0
4989,53,1.0,10.0
4990,56,1.0,60.0
4991,48,1.0,40.0
4992,39,1.0,30.0
4993,38,1.0,30.0
4994,35,1.0,30.0
4995,47,2.0,91.0
4996,49,1.0,90.0
4997,36,1.0,30.0
4998,53,1.0,30.0
4999,32,1.0,30.0
5000,44,1.0,91.0
5001,54,1.0,40.0
5002,49,2.0,60.0
5003,53,1.0,60.0
5004,51,1.0,91.0
5005,40,2.0,99.0
5006,36,1.0,40.0
5007,31,2.0,60.0
5008,45,2.0,99.0
5009,42,1.0,60.0
5010,29,1.0,20.0
5011,29,2.0,20.0
5012,51,1.0,20.0
5013,50,2.0,30.0
5014,44,1.0,20.0
5015,53,1.0,40.0
5016,56,1.0,20.0
5017,37,1.0,90.0
5018,44,1.0,99.0
5019,49,1.0,40.0
5020,29,1.0,60.0
5021,41,1.0,60.0
5022,31,1.0,20.0
5023,44,2.0,99.0
5024,38,1.0,10.0
5025,34,1.0,20.0
5026,42,1.0,30.0
5027,29,1.0,91.0
5028,29,2.0,30.0
5029,33,1.0,20.0
5030,42,2.0,99.0
5031,46,1.0,20.0
5032,35,1.0,99.0
5033,41,1.0,30.0
5034,47,1.0,20.0
5035,43,1.0,20.0
5036,53,1.0,20.0
5037,38,2.0,60.0
5038,47,1.0,60.0
5039,34,1.0,90.0
5040,33,1.0,60.0
5041,41,2.0,30.0
5042,33,2.0,60.0
5043,34,2.0,20.0
5044,40,2.0,30.0
5045,37,1.0,30.0
5046,34,1.0,60.0
5047,31,1.0,20.0
5048,48,1.0,91.0
5049,37,1.0,40.0
5050,39,1.0,20.0
5051,33,2.0,91.0
5052,47,1.0,60.0
5053,43,1.0,20.0
5054,44,1.0,10.0
5055,42,1.0,
5056,51,1.0,20.0
5057,49,2.0,30.0
5058,39,1.0,20.0
5059,37,2.0,30.0
5060,49,2.0,10.0
5061,33,1.0,30.0
5062,52,1.0,40.0
5063,26,1.0,30.0
5064,41,1.0,99.0
5065,22,1.0,20.0
5066,45,2.0,20.0
5067,52,1.0,30.0
5068,38,1.0,30.0
5069,23,1.0,30.0
5070,43,1.0,20.0
5071,49,1.0,91.0
5072,42,1.0,60.0
5073,37,1.0,30.0
5074,49,2.0,60.0
5075,41,1.0,90.0
5076,51,1.0,60.0
5077,33,2.0,91.0
5078,41,1.0,30.0
5079,60,1.0,30.0
5080,48,1.0,40.0
5081,33,2.0,30.0
5082,46,2.0,30.0
5083,47,1.0,40.0
5084,35,1.0,30.0
5085,41,1.0,90.0
5086,40,1.0,30.0
5087,52,2.0,20.0
5088,39,2.0,60.0
5089,47,2.0,91.0
5090,45,2.0,91.0
5091,35,2.0,40.0
5092,45,1.0,30.0
5093,48,1.0,20.0
5094,35,1.0,30.0
5095,32,1.0,20.0
5096,49,1.0,60.0
5097,31,1.0,30.0
5098,31,1.0,30.0
5099,54,1.0,20.0
5100,51,1.0,99.0
5101,46,1.0,20.0
5102,45,1.0,20.0
5103,41,1.0,91.0
5104,32,1.0,40.0
5105,31,1.0,40.0
5106,35,2.0,20.0
5107,42,1.0,60.0
5108,56,1.0,20.0
5109,45,1.0,60.0
5110,42,1.0,20.0
5111,49,1.0,30.0
5112,50,1.0,91.0
5113,52,2.0,99.0
5114,44,1.0,60.0
5115,48,1.0,60.0
5116,35,2.0,30.0
5117,37,1.0,60.0
5118,35,1.0,20.0
5119,49,1.0,60.0
5120,51,1.0,91.0
5121,49,1.0,30.0
5122,46,1.0,30.0
5123,40,1.0,30.0
5124,40,1.0,40.0
5125,42,1.0,30.0
5126,47,2.0,20.0
5127,48,1.0,20.0
5128,48,1.0,60.0
5129,52,2.0,30.0
5130,47,1.0,40.0
5131,45,1.0,40.0
5132,48,1.0,60.0
5133,48,1.0,60.0
5134,56,1.0,20.0
5135,39,2.0,20.0
5136,49,1.0,30.0
5137,46,1.0,60.0
5138,40,1.0,20.0
5139,51,1.0,40.0
5140,38,1.0,60.0
5141,32,1.0,60.0
5142,34,2.0,91.0
5143,33,1.0,60.0
5144,51,1.0,60.0
5145,29,1.0,20.0
5146,40,1.0,60.0
5147,54,1.0,40.0
5148,41,2.0,30.0
5149,51,1.0,99.0
5150,40,2.0,90.0
5151,41,1.0,60.0
5152,40,1.0,99.0
5153,55,2.0,99.0
5154,43,1.0,91.0
5155,52,2.0,40.0
5156,36,1.0,20.0
5157,27,1.0,30.0
5158,38,2.0,60.0
5159,52,1.0,60.0
5160,39,1.0,99.0
5161,57,1.0,60.0
5162,27,1.0,40.0
5163,48,1.0,40.0
5164,27,2.0,91.0
5165,40,1.0,30.0
5166,38,1.0,30.0
5167,45,1.0,99.0
5168,45,1.0,30.0
5169,46,2.0,60.0
5170,41,1.0,30.0
5171,51,1.0,30.0
5172,41,1.0,40.0
5173,33,1.0,60.0
5174,45,1.0,60.0
5175,38,1.0,90.0
5176,50,1.0,91.0
5177,44,1.0,30.0
5178,37,2.0,30.0
5179,51,2.0,99.0
5180,36,1.0,20.0
5181,35,1.0,30.0
5182,31,1.0,30.0
5183,45,1.0,20.0
5184,48,2.0,60.0
5185,49,1.0,91.0
5186,34,1.0,20.0
5187,53,1.0,60.0
5188,33,2.0,20.0
5189,35,2.0,20.0
5190,33,2.0,40.0
5191,47,1.0,20.0
5192,40,1.0,20.0
5193,47,1.0,60.0
5194,50,1.0,30.0
5195,44,1.0,30.0
5196,43,2.0,30.0
5197,49,1.0,30.0
5198,41,1.0,40.0
5199,32,1.0,30.0
5200,53,2.0,60.0
5201,35,2.0,99.0
5202,57,2.0,20.0
5203,39,1.0,40.0
5204,47,1.0,91.0
5205,42,1.0,30.0
5206,53,1.0,60.0
5207,37,2.0,30.0
5208,50,1.0,30.0
5209,40,2.0,91.0
5210,39,1.0,30.0
5211,50,2.0,30.0
5212,38,1.0,91.0
5213,39,2.0,30.0
5214,37,1.0,20.0
5215,45,1.0,99.0
5216,33,2.0,40.0
5217,44,1.0,60.0
5218,46,1.0,60.0
5219,45,1.0,60.0
5220,46,1.0,91.0
5221,32,1.0,60.0
5222,32,1.0,40.0
5223,41,1.0,30.0
5224,36,1.0,60.0
5225,31,1.0,20.0
5226,29,1.0,91.0
5227,56,1.0,60.0
5228,33,1.0,40.0
5229,35,1.0,60.0
5230,48,1.0,60.0
5231,53,1.0,60.0
5232,58,1.0,91.0
5233,46,1.0,20.0
5234,53,1.0,91.0
5235,37,1.0,90.0
5236,43,1.0,20.0
5237,33,1.0,60.0
5238,37,1.0,40.0
5239,51,1.0,30.0
5240,40,1.0,30.0
5241,34,2.0,60.0
5242,42,2.0,30.0
5243,35,1.0,60.0
5244,48,2.0,30.0
5245,43,2.0,30.0
5246,49,1.0,30.0
5247,47,1.0,99.0
5248,51,1.0,60.0
5249,53,2.0,40.0
5250,54,1.0,91.0
5251,35,1.0,20.0
5252,44,1.0,99.0
5253,30,1.0,90.0
5254,43,1.0,20.0
5255,54,1.0,60.0
5256,27,1.0,91.0
5257,32,1.0,40.0
5258,43,2.0,60.0
5259,51,1.0,30.0
5260,47,1.0,60.0
5261,46,1.0,30.0
5262,49,1.0,91.0
5263,49,1.0,60.0
5264,29,1.0,99.0
5265,51,1.0,91.0
5266,43,1.0,30.0
5267,40,1.0,30.0
5268,47,1.0,30.0
5269,50,1.0,30.0
5270,53,2.0,60.0
5271,35,1.0,60.0
5272,50,1.0,91.0
5273,44,2.0,20.0
5274,31,1.0,40.0
5275,42,1.0,99.0
5276,29,1.0,30.0
5277,33,1.0,20.0
5278,43,2.0,60.0
5279,49,1.0,20.0
5280,40,1.0,30.0
5281,39,2.0,20.0
5282,39,1.0,99.0
5283,47,1.0,60.0
5284,51,1.0,90.0
5285,41,1.0,60.0
5286,41,1.0,60.0
5287,40,1.0,60.0
5288,31,1.0,20.0
5289,55,1.0,90.0
5290,43,1.0,60.0
5291,28,1.0,60.0
5292,44,1.0,60.0
5293,48,1.0,40.0
5294,22,2.0,20.0
5295,39,1.0,99.0
5296,46,2.0,60.0
5297,39,1.0,30.0
5298,48,2.0,40.0
5299,41,1.0,99.0
5300,45,1.0,30.0
5301,36,1.0,91.0
5302,40,2.0,91.0
5303,33,2.0,60.0
5304,27,1.0,60.0
5305,52,1.0,20.0
5306,35,1.0,30.0
5307,36,1.0,20.0
5308,55,1.0,60.0
5309,50,1.0,60.0
5310,30,1.0,91.0
5311,27,2.0,60.0
5312,35,2.0,40.0
5313,45,1.0,30.0
5314,45,2.0,99.0
5315,35,2.0,60.0
5316,48,2.0,60.0
5317,36,1.0,20.0
5318,46,1.0,60.0
5319,55,1.0,30.0
5320,33,1.0,99.0
5321,57,1.0,91.0
5322,29,1.0,60.0
5323,40,1.0,40.0
5324,43,2.0,
5325,40,1.0,30.0
5326,43,1.0,30.0
5327,26,1.0,60.0
5328,32,2.0,30.0
5329,34,1.0,60.0
5330,39,1.0,30.0
5331,39,2.0,60.0
5332,47,2.0,40.0
5333,49,1.0,40.0
5334,48,1.0,60.0
5335,42,2.0,60.0
5336,47,1.0,60.0
5337,39,1.0,30.0
5338,42,1.0,30.0
5339,34,1.0,90.0
5340,35,2.0,30.0
5341,54,1.0,91.0
5342,43,1.0,30.0
5343,52,1.0,40.0
5344,45,2.0,30.0
5345,43,1.0,40.0
5346,46,1.0,99.0
5347,36,1.0,99.0
5348,50,1.0,99.0
5349,54,1.0,20.0
5350,36,1.0,30.0
5351,45,1.0,30.0
5352,51,2.0,99.0
5353,36,1.0,40.0
5354,35,1.0,30.0
5355,40,1.0,20.0
5356,44,1.0,60.0
5357,32,1.0,20.0
5358,51,1.0,20.0
5359,45,1.0,20.0
5360,36,2.0,20.0
5361,54,1.0,20.0
5362,36,2.0,20.0
5363,28,1.0,20.0
5364,32,1.0,99.0
5365,43,1.0,20.0
5366,26,1.0,60.0
5367,56,2.0,20.0
5368,35,2.0,99.0
5369,47,1.0,60.0
5370,33,2.0,20.0
5371,50,2.0,20.0
5372,44,1.0,60.0
5373,46,1.0,20.0
5374,34,2.0,
5375,36,1.0,30.0
5376,44,1.0,30.0
5377,40,2.0,40.0
5378,40,1.0,30.0
5379,44,1.0,91.0
5380,31,1.0,91.0
5381,33,1.0,91.0
5382,31,1.0,60.0
5383,48,1.0,60.0
5384,40,1.0,60.0
5385,32,2.0,90.0
5386,55,1.0,40.0
5387,46,1.0,40.0
5388,50,1.0,40.0
5389,50,2.0,30.0
5390,59,1.0,30.0
5391,40,1.0,30.0
5392,35,1.0,30.0
5393,55,1.0,60.0
5394,33,2.0,30.0
5395,38,1.0,60.0
5396,47,1.0,60.0
5397,29,1.0,20.0
5398,42,1.0,91.0
5399,33,1.0,40.0
5400,48,1.0,20.0
5401,39,1.0,40.0
5402,32,1.0,20.0
5403,33,1.0,30.0
5404,52,1.0,99.0
5405,36,1.0,99.0
5406,40,1.0,60.0
5407,37,2.0,60.0
5408,53,2.0,60.0
5409,41,1.0,60.0
5410,40,1.0,91.0
5411,35,1.0,30.0
5412,43,1.0,30.0
5413,50,1.0,60.0
5414,39,2.0,40.0
5415,43,1.0,20.0
5416,49,1.0,91.0
5417,41,1.0,60.0
5418,34,1.0,30.0
5419,40,1.0,30.0
5420,46,1.0,30.0
5421,49,1.0,30.0
5422,29,1.0,91.0
5423,54,1.0,60.0
5424,61,2.0,40.0
5425,24,1.0,60.0
5426,46,1.0,91.0
5427,53,1.0,99.0
5428,38,1.0,60.0
5429,53,1.0,60.0
5430,56,2.0,91.0
5431,50,1.0,60.0
5432,54,1.0,91.0
5433,43,1.0,60.0
5434,41,1.0,30.0
5435,36,2.0,60.0
5436,51,2.0,20.0
5437,31,1.0,60.0
5438,51,1.0,30.0
5439,29,1.0,30.0
5440,33,1.0,20.0
5441,35,1.0,60.0
5442,37,2.0,20.0
5443,47,1.0,20.0
5444,35,1.0,30.0
5445,56,1.0,40.0
5446,34,1.0,20.0
5447,54,1.0,60.0
5448,49,2.0,20.0
5449,55,2.0,20.0
5450,28,1.0,30.0
5451,43,1.0,99.0
5452,46,2.0,91.0
5453,54,1.0,30.0
5454,30,2.0,30.0
5455,40,2.0,60.0
5456,32,1.0,20.0
5457,43,2.0,91.0
5458,30,1.0,30.0
5459,37,1.0,30.0
5460,51,1.0,60.0
5461,38,2.0,60.0
5462,43,1.0,30.0
5463,40,1.0,91.0
5464,44,1.0,20.0
5465,35,1.0,40.0
5466,34,1.0,30.0
5467,45,1.0,30.0
5468,47,1.0,60.0
5469,28,2.0,60.0
5470,43,1.0,60.0
5471,41,1.0,40.0
5472,56,1.0,91.0
5473,32,2.0,60.0
5474,41,2.0,20.0
5475,46,1.0,20.0
5476,44,1.0,30.0
5477,45,1.0,20.0
5478,49,2.0,91.0
5479,47,1.0,30.0
5480,50,2.0,30.0
5481,44,1.0,99.0
5482,37,2.0,20.0
5483,48,2.0,20.0
5484,44,1.0,60.0
5485,41,2.0,20.0
5486,51,1.0,20.0
5487,54,1.0,99.0
5488,51,1.0,30.0
5489,33,1.0,60.0
5490,30,2.0,20.0
5491,44,2.0,60.0
5492,42,1.0,20.0
5493,43,1.0,60.0
5494,47,1.0,30.0
5495,47,1.0,91.0
5496,24,1.0,20.0
5497,27,1.0,60.0
5498,40,1.0,20.0
5499,36,1.0,60.0
5500,40,1.0,30.0
5501,35,1.0,30.0
5502,35,1.0,40.0
5503,40,1.0,91.0
5504,41,1.0,30.0
5505,48,1.0,99.0
5506,54,1.0,20.0
5507,45,2.0,30.0
5508,45,1.0,99.0
5509,34,1.0,60.0
5510,32,1.0,30.0
5511,44,2.0,20.0
5512,36,1.0,91.0
5513,44,1.0,30.0
5514,52,1.0,30.0
5515,47,1.0,30.0
5516,52,1.0,20.0
5517,56,1.0,40.0
5518,48,1.0,60.0
5519,39,2.0,40.0
5520,38,2.0,
5521,50,1.0,60.0
5522,36,1.0,30.0
5523,38,2.0,20.0
5524,49,1.0,20.0
5525,55,2.0,60.0
5526,53,1.0,60.0
5527,37,1.0,99.0
5528,53,1.0,30.0
5529,21,2.0,
5530,53,2.0,60.0
5531,39,1.0,60.0
5532,42,2.0,60.0
5533,42,2.0,99.0
5534,39,1.0,30.0
5535,40,1.0,99.0
5536,34,1.0,30.0
5537,49,1.0,30.0
5538,44,1.0,30.0
5539,49,1.0,30.0
5540,37,1.0,40.0
5541,47,1.0,30.0
5542,41,2.0,20.0
5543,40,1.0,30.0
5544,41,1.0,99.0
5545,36,1.0,30.0
5546,48,1.0,60.0
5547,54,2.0,40.0
5548,44,1.0,60.0
5549,42,1.0,40.0
5550,33,2.0,20.0
5551,23,2.0,60.0
5552,48,1.0,30.0
5553,47,1.0,60.0
5554,48,1.0,60.0
5555,51,1.0,99.0
5556,50,1.0,91.0
5557,46,1.0,60.0
5558,45,1.0,60.0
5559,30,1.0,99.0
5560,28,1.0,99.0
5561,32,1.0,30.0
5562,43,1.0,20.0
5563,48,1.0,20.0
5564,37,1.0,20.0
5565,39,2.0,30.0
5566,42,1.0,91.0
5567,33,1.0,99.0
5568,52,1.0,99.0
5569,41,2.0,60.0
5570,33,1.0,99.0
5571,36,1.0,99.0
5572,50,1.0,30.0
5573,54,2.0,60.0
5574,49,1.0,30.0
5575,35,2.0,20.0
5576,45,1.0,91.0
5577,39,1.0,30.0
5578,40,1.0,20.0
5579,31,1.0,20.0
5580,34,1.0,20.0
5581,37,1.0,60.0
5582,34,1.0,30.0
5583,33,1.0,60.0
5584,43,1.0,99.0
5585,50,2.0,60.0
5586,35,1.0,30.0
5587,51,2.0,30.0
5588,46,1.0,30.0
5589,57,1.0,91.0
5590,52,1.0,60.0
5591,34,1.0,60.0
5592,33,1.0,20.0
5593,41,2.0,20.0
5594,52,1.0,20.0
5595,42,2.0,99.0
5596,39,1.0,30.0
5597,52,1.0,30.0
5598,50,2.0,91.0
5599,52,1.0,91.0
5600,33,1.0,60.0
5601,39,1.0,40.0
5602,37,2.0,90.0
5603,41,1.0,40.0
5604,34,2.0,60.0
5605,36,1.0,60.0
5606,54,1.0,91.0
5607,35,2.0,30.0
5608,45,1.0,99.0
5609,43,1.0,60.0
5610,36,1.0,60.0
5611,29,1.0,30.0
5612,38,1.0,30.0
5613,39,1.0,60.0
5614,42,2.0,99.0
5615,59,1.0,20.0
5616,33,1.0,99.0
5617,56,1.0,99.0
5618,31,1.0,20.0
5619,34,1.0,60.0
5620,49,1.0,90.0
5621,48,2.0,60.0
5622,41,1.0,60.0
5623,47,1.0,40.0
5624,36,1.0,30.0
5625,42,1.0,30.0
5626,49,1.0,60.0
5627,46,2.0,40.0
5628,38,1.0,30.0
5629,25,2.0,60.0
5630,41,1.0,40.0
5631,33,1.0,30.0
5632,38,1.0,40.0
5633,37,1.0,30.0
5634,35,2.0,60.0
5635,32,1.0,60.0
5636,45,1.0,20.0
5637,40,2.0,30.0
5638,40,2.0,30.0
5639,40,1.0,40.0
5640,42,1.0,40.0
5641,49,1.0,60.0
5642,35,1.0,30.0
5643,41,1.0,60.0
5644,44,1.0,91.0
5645,44,2.0,30.0
5646,30,1.0,30.0
5647,33,1.0,91.0
5648,45,2.0,20.0
5649,47,2.0,99.0
5650,42,1.0,60.0
5651,45,1.0,91.0
5652,44,2.0,40.0
5653,31,1.0,60.0
5654,43,1.0,30.0
5655,46,1.0,99.0
5656,38,1.0,40.0
5657,40,2.0,40.0
5658,32,1.0,30.0
5659,27,2.0,30.0
5660,39,1.0,20.0
5661,50,1.0,60.0
5662,35,1.0,60.0
5663,55,1.0,60.0
5664,34,2.0,20.0
5665,32,2.0,99.0
5666,27,1.0,30.0
5667,33,2.0,30.0
5668,48,1.0,30.0
5669,46,2.0,91.0
5670,38,2.0,40.0
5671,33,1.0,99.0
5672,39,1.0,60.0
5673,53,1.0,60.0
5674,50,1.0,30.0
5675,33,1.0,30.0
5676,33,2.0,91.0
5677,51,2.0,91.0
5678,40,1.0,40.0
5679,36,2.0,20.0
5680,55,1.0,30.0
5681,52,1.0,40.0
5682,47,1.0,20.0
5683,32,1.0,10.0
5684,33,2.0,60.0
5685,50,2.0,60.0
5686,47,1.0,99.0
5687,31,1.0,60.0
5688,52,2.0,99.0
5689,29,1.0,99.0
5690,38,1.0,30.0
5691,47,1.0,60.0
5692,44,2.0,30.0
5693,53,1.0,40.0
